place_id,name,address,phone,website,rating,review_count,maps_url,status,types,category,city
ChIJt4lvYBxdoQkRkdBn8BatTrk,The Key Guys LLC,"11400 Iowa Ave, Nampa, ID 83686, USA",(208) 856-0030,https://www.208keyguys.com/,5,168,https://maps.google.com/?cid=13352800259234320529&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"locksmith,service,point_of_interest,establishment",Locksmith,Nampa
ChIJQXqLkgpNrlQRJR5brzC4gjk,Locksmith Near Me of Idaho,"1217 3rd St S Suite 107, Nampa, ID 83651, USA",(208) 218-8181,https://locksmith-near-me-idaho.com/,4.8,86,https://maps.google.com/?cid=4144077126374202917&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"locksmith,service,point_of_interest,establishment",Locksmith,Nampa
ChIJi9I8RNxNrlQRfb5sBHdMVAc,KeyMe Locksmiths,"1175 N Happy Valley Rd, Nampa, ID 83687, USA",(208) 842-3409,https://key.me/kiosks/idaho/nampa/nampa/locksmith-copy-keys-nampa-winco-83687-idaho,3.8,4,https://maps.google.com/?cid=528131130368245373&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"locksmith,service,point_of_interest,establishment",Locksmith,Nampa
ChIJOXcN9MBNrlQR7xlWKoHqsiY,KeyMe Locksmiths,"2020 Caldwell Blvd, Nampa, ID 83651, USA",(208) 858-6219,https://key.me/kiosks/idaho/nampa/nampa/locksmith-key-copy-nampa-winco-83651-idaho,,0,https://maps.google.com/?cid=2788548959777724911&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"locksmith,service,point_of_interest,establishment",Locksmith,Nampa
ChIJL-YqLLROrlQRlxxb2wmH9Gw,Elite Key Solutions,"2406 Cleveland Blvd, Caldwell, ID 83605, USA",(208) 440-2277,https://www.elitekeysolutions.com/,4.6,134,https://maps.google.com/?cid=7851048526818253975&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"locksmith,service,point_of_interest,establishment",Locksmith,Nampa
ChIJY7_uxCxJrlQRGHBjA4B-nPE,Minute Key,"2100 12th Ave Rd, Nampa, ID 83686, USA",(805) 472-6062,https://www.minutekey.com/key-services/idaho/nampa/locksmith-key-copy-duplication-2100-12th-ave-rd/28811/,3,6,https://maps.google.com/?cid=17409929347785256984&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"locksmith,service,point_of_interest,establishment",Locksmith,Nampa
ChIJSy_IUgS1r1QRinaQwESm6qg,Discount Locksmith of Idaho,"1002 Blaine St #204, Caldwell, ID 83605, USA",(208) 504-1606,https://discount-locksmith-caldwell-id.com/,4.8,204,https://maps.google.com/?cid=12171723757140866698&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"locksmith,service,point_of_interest,establishment",Locksmith,Nampa
ChIJC2F2oxdNrlQRzHEOb0xllVo,KeyMe Locksmiths,"50 2nd St S, Nampa, ID 83651, USA",(208) 547-5379,https://key.me/kiosks/idaho/nampa/nampa/locksmith-key-copy-nampa-fred-meyer-83651-idaho,4.1,27,https://maps.google.com/?cid=6527234613898539468&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"locksmith,service,point_of_interest,establishment",Locksmith,Nampa
ChIJnR16MeFgw4ARekXkt3u880U,Minute Key,"5875 E Franklin Rd, Nampa, ID 83687, USA",(805) 472-6062,https://www.minutekey.com/key-services/idaho/nampa/locksmith-key-copy-duplication-5875-east-franklin-road/30970/,2.8,4,https://maps.google.com/?cid=5040579647509906810&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"locksmith,service,point_of_interest,establishment",Locksmith,Nampa
ChIJxUhKPJ-0r1QRR1cPCNhP7VQ,Minute Key,"5108 Cleveland Blvd, Caldwell, ID 83607, USA",(805) 472-6062,https://www.minutekey.com/key-services/idaho/caldwell/locksmith-key-copy-duplication-5108-cleveland-blvd-/14895/,4.3,9,https://maps.google.com/?cid=6119635257933125447&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"locksmith,service,point_of_interest,establishment",Locksmith,Nampa
ChIJN3ysbDxNrlQRZNpgeIwbLeU,Diamond S Towing & Recovery,"1404 1st St N, Nampa, ID 83651, USA",(208) 850-8697,https://dstidaho.com/,4.4,35,https://maps.google.com/?cid=16513885698766461540&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"locksmith,service,point_of_interest,establishment",Locksmith,Nampa
ChIJgeuf4kNNrlQRnAIauMP6mA0,Minute Key,"1400 Nampa-Caldwell Blvd, Nampa, ID 83651, USA",(805) 472-6062,https://www.minutekey.com/key-services/idaho/nampa/locksmith-key-copy-duplication-1400-nampa-caldwell-blvd/32732/,5,3,https://maps.google.com/?cid=979808637467361948&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"locksmith,service,point_of_interest,establishment",Locksmith,Nampa
ChIJg4LPMQm1r1QRoB2vfMbXieQ,Canyon Septic Services LLC,"16152 Lonkey Ln, Caldwell, ID 83607, USA",(208) 454-2692,http://canyonsepticidaho.com/,5,83,https://maps.google.com/?cid=16467930759952276896&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Septic service,Nampa
ChIJR2gAchOzr1QRclcnN6xAngs,Basalt Blackwater,"704 Albany St, Caldwell, ID 83605, USA",(208) 453-8900,http://basalt208.com/,5,24,https://maps.google.com/?cid=837177689141368690&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Septic service,Nampa
ChIJHcdkrGn_rlQRIgkDCDEWxsg,CXT LB Foster Precast,"6701 E Flamingo Ave Bldg 300, Nampa, ID 83687, USA",(208) 800-6200,https://lbfoster.com/infrastructure/precast-concrete-products/idaho,4.7,21,https://maps.google.com/?cid=14467275252817922338&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,establishment",Septic service,Nampa
ChIJIVsYFrlNrlQR9BOmCGX-Hj8,"Alternative Wastewater Systems, LLC","420 N Happy Valley Rd, Nampa, ID 83687, USA",(208) 453-9230,,1.5,4,https://maps.google.com/?cid=4548352383581033460&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Septic service,Nampa
ChIJswYL6CpSE6gRWHAwf8RFjmA,Everything Irrigation Holding Inc,"Nampa, ID 83651, USA",(208) 559-6974,https://www.208everythingirrigation.com/,5,41,https://maps.google.com/?cid=6957575184583782488&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Irrigation repair,Nampa
ChIJE7hI_SdJrlQRNSf6QwgeUhY,Backflow and Sprinkler Service Pro LLC,"1001 Sage Creek Rd, Nampa, ID 83686, USA",(208) 971-8059,https://www.backflowandsprinklerservicepro.com/,5,206,https://maps.google.com/?cid=1608381037773727541&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Irrigation repair,Nampa
ChIJyZhGGb4hA0MRN3H0iweUFA0,Focal Point Smart Irrigation,"1123 12th Ave Rd #158, Nampa, ID 83686, USA",(208) 701-2023,http://focalpointsmartirrigation.com/,5,27,https://maps.google.com/?cid=942540982161010999&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Irrigation repair,Nampa
ChIJFZIOGrdNrlQRwu8kZ7V5w9s,Claiborne Sprinkling,"4000 Airport Rd, Nampa, ID 83687, USA",(208) 999-6693,,4.1,23,https://maps.google.com/?cid=15835634534791311298&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Irrigation repair,Nampa
ChIJvytn7j5JrlQRvWHFaeCg8Ds,Kaufman Landscape and design,"4112 SunnyRidge Rd, Nampa, ID 83686, USA",(208) 272-1737,,,0,https://maps.google.com/?cid=4319128928355967421&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Irrigation repair,Nampa
ChIJ9xeKofFOrlQRrHbi0WSO9OU,Nampa & Meridian Irrigation District,"5525 E Greenhurst Rd, Nampa, ID 83686, USA",(208) 466-0663,http://www.nmid.org/,4.3,6,https://maps.google.com/?cid=16570025492672050860&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"supplier,food,point_of_interest,establishment",Irrigation repair,Nampa
ChIJFxgXHlBMrlQR1BmUsLBZJRo,Pipeco Irrigation Supply Nampa,"1504 Garrity Blvd, Nampa, ID 83687, USA",(208) 466-8916,http://www.pipecoidaho.com/,4.5,96,https://maps.google.com/?cid=1884010634536032724&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"building_materials_store,supplier,general_contractor,home_improvement_store,home_goods_store,food,service,store,point_of_interest,establishment",Irrigation repair,Nampa
ChIJNf2B4GNMrlQRMf5JHWLN0uI,Nampa Irrigation Maintenance,"24 1st St S, Nampa, ID 83651, USA",(208) 468-5860,,,0,https://maps.google.com/?cid=16344351818962828849&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,local_government_office,government_office,service,point_of_interest,establishment",Irrigation repair,Nampa
ChIJ35mwoYZLrlQREBXdhQIWI8M,Sprinkler Pipe Repair Services,"36 N Pleasants Dr, Nampa, ID 83651, USA",(208) 465-7758,,5,1,https://maps.google.com/?cid=14061106661672424720&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Sprinkler repair,Nampa
ChIJfRmmYJdOrlQRnfd3_MiXW0g,Thueson Landscape & Sprinkler,"3719 E Man O War Dr, Nampa, ID 83686, USA",(208) 465-7221,,5,1,https://maps.google.com/?cid=5213927883096455069&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Sprinkler repair,Nampa
ChIJTSXKZU9JrlQRHBnG0qgQquU,Green Cut Sprinklers & Landscp,"Nampa, ID 83687, USA",(208) 442-1778,https://www.greencutsprinklers.com/,5,2,https://maps.google.com/?cid=16549058098003056924&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Sprinkler repair,Nampa
ChIJ5ePKFGGXpooRR02W-FfGpyI,EB Flooring LLC,"1720 N Midland Blvd, Nampa, ID 83651, USA",(208) 249-0370,https://www.ebflooring.com/,5,3,https://maps.google.com/?cid=2497182599535283527&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Flooring contractor,Nampa
ChIJU0-6dlhWrlQRy7wGx0ysSzY,Nampa Floors & Interiors,"1276 S Maple Grove Rd, Boise, ID 83709, USA",(208) 376-6363,http://www.nampafloors.com/,4.9,331,https://maps.google.com/?cid=3912410147058007243&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"furniture_store,home_improvement_store,home_goods_store,building_materials_store,general_contractor,store,service,point_of_interest,establishment",Flooring contractor,Nampa
ChIJLdmINFdMrlQRmlHWW6D3f54,Nampa Floors & Interiors,"2121 E Plaza Loop, Nampa, ID 83687, USA",(208) 466-8461,https://www.nampafloors.com/,4.7,557,https://maps.google.com/?cid=11421119448142467482&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"home_goods_store,building_materials_store,general_contractor,supplier,store,service,point_of_interest,establishment",Flooring contractor,Nampa
ChIJ71n1505PrlQRMvruw_wcZgE,Pioneer Construction Specialists,"1809 E Iowa Ave, Nampa, ID 83686, USA",(208) 739-3555,,5,3,https://maps.google.com/?cid=100799913606969906&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Flooring contractor,Nampa
ChIJvRGqpWNNrlQRn9SVrzxtoPs,Allay Flooring Company,"8890 Grizzly Lane, Nampa, ID 83686, USA",(208) 475-4247,http://allayflooring.com/,5,3,https://maps.google.com/?cid=18131612207204914335&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"furniture_store,home_improvement_store,home_goods_store,building_materials_store,general_contractor,supplier,store,service,point_of_interest,establishment",Flooring contractor,Nampa
ChIJbSXXbWxMrlQROpbThNgnNH0,Dillabaugh's Carpet One Floor & Home,"323 12th Ave S, Nampa, ID 83651, USA",(208) 475-3228,http://dillabaughscarpetone.com/,4.9,241,https://maps.google.com/?cid=9021879764424824378&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"furniture_store,home_improvement_store,home_goods_store,building_materials_store,general_contractor,supplier,store,service,point_of_interest,establishment",Flooring contractor,Nampa
ChIJ6W9ItbYwJQgRShXAarq5aJk,Precision Tiling and Epoxy LLC,"1328 S Edgewater Cir, Nampa, ID 83686, USA",(320) 493-1597,https://www.facebook.com/precisiontme,5,10,https://maps.google.com/?cid=11054289495686911306&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Flooring contractor,Nampa
ChIJ-3XXLbR1zWERrESMClF-v70,"Topline Contractors, LLC","907 W Odessa Loop, Nampa, ID 83686, USA",(503) 888-8432,https://toplinecontractorsllc.com/,5,6,https://maps.google.com/?cid=13672785880254530732&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,furniture_store,home_improvement_store,home_goods_store,store,service,point_of_interest,establishment",Flooring contractor,Nampa
ChIJ__-rjHdLrlQR7nebcMs6HTQ,MPS Flooring,"2100 W Willow Pointe Ave, Nampa, ID 83651, USA",(208) 631-9048,,5,4,https://maps.google.com/?cid=3755222309738870766&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Flooring contractor,Nampa
ChIJ58S2T9RNrlQRSuWlf-VvQ70,Nampa Hardwood Floor Refinishing,"510 N Clarence Ln, Nampa, ID 83687, USA",(208) 644-8599,,5,1,https://maps.google.com/?cid=13637867128087766346&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Flooring contractor,Nampa
ChIJX3j_SttOrlQRvA3dUWmod3s,Master Flooring Hardwood,"3550 S Magnolia Ave, Nampa, ID 83686, USA",(208) 936-0106,https://masterflooringhardwood.com/contact,5,1,https://maps.google.com/?cid=8896764759192178108&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,establishment",Flooring contractor,Nampa
ChIJga7ME6cBeaERwY_Zw7yj6uo,HSB Tile LLC,"1809 S Suncroft Ave, Nampa, ID 83686, USA",(208) 800-2641,https://hsbtile.com/,4.8,23,https://maps.google.com/?cid=16927522180560424897&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"home_goods_store,general_contractor,store,service,point_of_interest,establishment",Flooring contractor,Nampa
ChIJfSSRI0unr1QRPFI9nyFWMoc,Colpron Custom Floors LLC,"522 Tyler Rd, Emmett, ID 83617, USA",(208) 685-9167,https://colproncustomfloors.com/,4.8,66,https://maps.google.com/?cid=9741943646361309756&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"home_goods_store,building_materials_store,general_contractor,store,service,point_of_interest,establishment",Flooring contractor,Nampa
ChIJW_qe9ZFTrlQRiuryBgTrsKE,Fashion Floors & Interiors Inc.,"1218 3rd St S, Nampa, ID 83651, USA",(208) 467-3771,https://fashionfloorsidaho.com/,4.5,23,https://maps.google.com/?cid=11651070638536452746&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"furniture_store,home_improvement_store,home_goods_store,building_materials_store,general_contractor,supplier,store,service,point_of_interest,establishment",Flooring contractor,Nampa
ChIJpVfQU5ZNrlQRb97bH6sc7gc,This Guy Tile and Stone,"Nampa, ID 83651, USA",(208) 803-8222,,5,1,https://maps.google.com/?cid=571425724022120047&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Tile contractor,Nampa
ChIJsUCjGU5LrlQRFi_OIQUdO50,Magic Tile LLC,"16223 N Diamond Peak Dr, Nampa, ID 83651, USA",(208) 546-2592,,3.7,3,https://maps.google.com/?cid=11329681195459817238&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Tile contractor,Nampa
ChIJmw0MfnlMrlQRlfHxc7YpJyU,Galaviz Custom Tile,"PO Box 129, Nampa, ID 83651, USA",(208) 353-2159,,4.8,5,https://maps.google.com/?cid=2677154367101071765&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Tile contractor,Nampa
ChIJC7IphslLrlQRm-bMc4pkHsk,Square One Tile,"2211 S Tucson Ave, Nampa, ID 83686, USA",(208) 800-2133,,4,2,https://maps.google.com/?cid=14492131196735907483&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Tile contractor,Nampa
ChIJzc-LKWlMrlQRnAsvQYOnW3Q,Forest Creek Cabinetry,"211 9th Ave S, Nampa, ID 83651, USA",(208) 391-3682,http://www.forestcreekcabinetry.com/,4.7,29,https://maps.google.com/?cid=8384479313456466844&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"home_goods_store,manufacturer,general_contractor,service,store,point_of_interest,establishment",Cabinet maker,Nampa
ChIJifAOkLpNrlQRndYMoioFoZE,Chapel Hill,"4016 Summit Ln, Nampa, ID 83687, USA",(208) 442-8044,http://www.chapelhillcabinetry.com/,4.6,7,https://maps.google.com/?cid=10493674287415482013&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"manufacturer,service,point_of_interest,establishment",Cabinet maker,Nampa
ChIJ3S7ZMktNrlQRFBTyWvCgZZI,Pacific West Cabinetry,"3618 E Newby St, Nampa, ID 83687, USA",(208) 849-3612,https://pwcquality.com/,,0,https://maps.google.com/?cid=10549014656363664404&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"manufacturer,service,point_of_interest,establishment",Cabinet maker,Nampa
ChIJq6quJI9MrlQR0AEc-uWV1Po,Legacy Craft,"414 Caldwell Blvd, Nampa, ID 83651, USA",(208) 223-3863,http://www.legacycraft.co/,5,1,https://maps.google.com/?cid=18074236019520831952&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"manufacturer,service,point_of_interest,establishment",Cabinet maker,Nampa
ChIJZ6rO1bJNrlQRDzurKAZ61yE,Porter's Custom Cabinets,"405 N Kings Rd, Nampa, ID 83687, USA",(208) 466-3877,http://www.porterscustomcabinets.com/,4.2,5,https://maps.google.com/?cid=2438551890115115791&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"manufacturer,service,point_of_interest,establishment",Cabinet maker,Nampa
ChIJT27z3rJNrlQR7B9SmkOSnLM,Hidden River Cabinetry,"424 N Kings Rd, Nampa, ID 83687, USA",(208) 370-8680,,5,4,https://maps.google.com/?cid=12942380248205500396&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"manufacturer,service,point_of_interest,establishment",Cabinet maker,Nampa
ChIJf-ljFxtNrlQR68yk8izWjoU,River City Cabinetry,"2603 Sundance Rd # 100, Nampa, ID 83651, USA",(208) 559-5302,https://www.rivercitycabinetsidaho.com/,4.9,27,https://maps.google.com/?cid=9623864942275120363&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"furniture_store,home_improvement_store,building_materials_store,home_goods_store,store,point_of_interest,establishment",Cabinet maker,Nampa
ChIJpYD59f5IrlQR1RDFxk4Qa8c,Kinsmen Custom Cabinetry Inc,"9065 Lake Shore Dr, Nampa, ID 83686, USA",(208) 250-7746,,4.5,8,https://maps.google.com/?cid=14369596966583996629&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"manufacturer,service,point_of_interest,establishment",Cabinet maker,Nampa
ChIJ0T4vkpZIrlQRoOy5N4QR9aw,L J Cabinetry,"8502 Track Rd, Nampa, ID 83686, USA",(208) 880-7559,https://ljcabinetry.com/,5,10,https://maps.google.com/?cid=12462886803386002592&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"home_goods_store,manufacturer,general_contractor,service,store,point_of_interest,establishment",Cabinet maker,Nampa
ChIJa7kcgx5PrlQRjQaSpoORV-0,Mathews cabinet installation,"4000 E Winterberry Dr, Nampa, ID 83687, USA",,https://mathewscabinets.com/,5,3,https://maps.google.com/?cid=17102298104584078989&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"manufacturer,service,point_of_interest,establishment",Cabinet maker,Nampa
ChIJSS0X3apNrlQRdjKJRSbhyT8,Cornerstone Custom Cabinets,"2334 W Hemingway Blvd, Nampa, ID 83651, USA",(208) 871-6048,https://cornerstonecustomcabinets.com/,,0,https://maps.google.com/?cid=4596452449199927926&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"manufacturer,service,point_of_interest,establishment",Cabinet maker,Nampa
ChIJX8tBHEtMrlQRfKuL2akixBk,J. Alexander Fine Woodworking,"3122 Port St, Nampa, ID 83687, USA",(208) 447-7081,http://www.jawoodworking.com/,4.3,6,https://maps.google.com/?cid=1856647059278113660&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"manufacturer,service,point_of_interest,establishment",Cabinet maker,Nampa
ChIJ8akRMphNrlQRKGoDZqyvvUA,Raffinata Home,"7482 Alpine Dr #2, Nampa, ID 83687, USA",(208) 562-9979,http://www.raffinata.net/,4.9,11,https://maps.google.com/?cid=4665077944006437416&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"manufacturer,service,point_of_interest,establishment",Cabinet maker,Nampa
ChIJESkfq4lMrlQR2nIVkfSgTm4,Custom Cabinets of Idaho llc,"310 Caldwell Blvd, Nampa, ID 83651, USA",(208) 800-0454,,2.6,16,https://maps.google.com/?cid=7948467364622070490&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"furniture_store,home_improvement_store,home_goods_store,store,point_of_interest,establishment",Cabinet maker,Nampa
ChIJDW8Bi0CD8SsRQq8rQ2BNBwQ,Seare Woodworking LLC,"19708 Cumberland Way, Caldwell, ID 83605, USA",(208) 918-7172,http://searewoodworkingllc.com/,5,14,https://maps.google.com/?cid=290285776827821890&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"manufacturer,service,point_of_interest,establishment",Cabinet maker,Nampa
ChIJL35SlfhNrlQRJG_HGkoc_bc,Treasure Valley Custom Cabinets,"2603 Sundance Rd Suite 117, Nampa, ID 83651, USA",(208) 409-3926,http://tvccabinets.com/,3,6,https://maps.google.com/?cid=13257783982651043620&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"manufacturer,service,point_of_interest,establishment",Cabinet maker,Nampa
