place_id,name,address,phone,website,rating,review_count,maps_url,status,types,category,city,status_code,final_url,page_size,lander_type,tier,check_error,notes
ChIJMzBe86VNrlQRK8y0RWNTrTY,"Cover Care, LLC","1604 E Fargo Ave, Nampa, ID 83687, USA",(855) 454-0868,https://covercare.com/,4.7,48,https://maps.google.com/?cid=3939896934855396395&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Pool service,Nampa,,https://covercare.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='covercare.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable to c",
ChIJU7BTMR9XrlQR0wmgCSm0zH0,Superman Moving & Storage Express,"530 Murray St, Nampa, ID 83686, USA",(208) 908-6766,https://northwestmover.com/#quote,4.7,39,https://maps.google.com/?cid=9064818238338107859&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"moving_company,shipping_service,storage,transportation_service,point_of_interest,service,establishment",Moving company,Nampa,,https://northwestmover.com/#quote,0,Connection Error,tier2,"HTTPSConnectionPool(host='northwestmover.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable",
ChIJOX5XroQAG6oR_GOY_sZiusM,RetroWave Pool & Spa,"1204 7th St N, Nampa, ID 83687, USA",(208) 296-6930,https://www.retrowavepools.com/,5,19,https://maps.google.com/?cid=14103693789878576124&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,service,establishment",Pool service,Nampa,,https://www.retrowavepools.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.retrowavepools.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Un",
ChIJB6AI3KZMrlQRAQQlP3l8vp4,Karcher Moving & Storage,"2400 Sundance Rd, Nampa, ID 83651, USA",(208) 467-2302,http://www.karcherstorage.com/,4.9,71,https://maps.google.com/?cid=11438716963759916033&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"moving_company,shipping_service,real_estate_agency,consultant,storage,transportation_service,store,point_of_interest,service,establishment",Moving company,Nampa,403,http://www.karcherstorage.com/,16,HTTP 403 Forbidden,tier2,,
ChIJcxyrKPtMrlQRx8NBl0Syd-g,Eagle Transfer Co,"2619 Sundance Rd, Nampa, ID 83687, USA",(208) 461-8668,https://www.eagletrinaco.com/,3.1,24,https://maps.google.com/?cid=16751053346693039047&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"moving_company,transportation_service,point_of_interest,service,establishment",Moving company,Nampa,,https://www.eagletrinaco.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.eagletrinaco.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unab",
ChIJZ9re1mlMrlQRsFazJ6BtABw,Transystems LLC,"16066 Ten Ln, Nampa, ID 83687, USA",(208) 442-4390,https://www.driveteamgreen.com/,3.9,32,https://maps.google.com/?cid=2017733167690241712&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"moving_company,shipping_service,transportation_service,point_of_interest,service,establishment",Moving company,Nampa,,https://www.driveteamgreen.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.driveteamgreen.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Un",
ChIJAWMXcJz_rlQRbkA0qxjCGCY,Omega Morgan-Boise,"2116 Northland Dr, Nampa, ID 83687, USA",(208) 487-5741,https://www.omegamorgan.com/contact-us/boise/?utm_source=google&utm_medium=organic&utm_campaign=gmb,5,10,https://maps.google.com/?cid=2745157384089649262&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"moving_company,shipping_service,storage,transportation_service,point_of_interest,service,establishment",Moving company,Nampa,,https://www.omegamorgan.com/contact-us/boise/?utm_source=google&utm_medium=organic&utm_campaign=gmb,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.omegamorgan.com', port=443): Max retries exceeded with url: /contact-us/boise/?utm_source=",
ChIJ7XCnMVJNrlQRyNO6akDeZiA,Dump It Junk Removal | Garbage Services,"1224 1st St S suite 1b, Nampa, ID 83651, USA",(208) 900-4640,https://junkgarbageremovalusa.com/dump-it-junk-removal-garbage-services-nampa-location/,5,8,https://maps.google.com/?cid=2334797825088082888&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Junk removal,Nampa,,https://junkgarbageremovalusa.com/dump-it-junk-removal-garbage-services-nampa-location/,0,Connection Error,tier2,"HTTPSConnectionPool(host='junkgarbageremovalusa.com', port=443): Max retries exceeded with url: /dump-it-junk-removal-ga",
ChIJx20w9ZS1r1QR-4uOyFhswcs,Junk Holler,"2922 Cleveland Blvd, Caldwell, ID 83605, USA",(208) 899-4000,https://junkholler.com/caldwell-id-junk-removal/?utm_source=gbp&utm_campaign=main,5,5,https://maps.google.com/?cid=14682135388782234619&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Junk removal,Nampa,,https://junkholler.com/caldwell-id-junk-removal/?utm_source=gbp&utm_campaign=main,0,Connection Error,tier2,"HTTPSConnectionPool(host='junkholler.com', port=443): Max retries exceeded with url: /caldwell-id-junk-removal/?utm_sour",
ChIJPS-qvfNsBAsR-5tXDqZQSAw,Affordable Junk Removal Idaho,"17999 Lonkey Ln, Caldwell, ID 83607, USA",(208) 615-5330,https://www.affordablejunkremovalid.com/,4.8,23,https://maps.google.com/?cid=885046000913718267&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Junk removal,Nampa,,https://www.affordablejunkremovalid.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.affordablejunkremovalid.com', port=443): Max retries exceeded with url: / (Caused by Proxy",
ChIJUe9A-3n-_UcR4vydtSS0zUc,Boise Metro Junk Removal,"3719 E Sutton Ave, Nampa, ID 83686, USA",(208) 298-6295,https://boisemetrojunkremoval.com/,5,1,https://maps.google.com/?cid=5173989616677420258&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Junk removal,Nampa,,https://boisemetrojunkremoval.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='boisemetrojunkremoval.com', port=443): Max retries exceeded with url: / (Caused by ProxyError(",
ChIJv60CHea1r1QR6Q1dLLeLUxU,Dump Guys Junk Removal,"418 S 9th Ave Suite F, Caldwell, ID 83605, USA",(208) 314-6644,https://canyoncountyjunkremoval.com/junk-removal-caldwell/,5,21,https://maps.google.com/?cid=1536725516703043049&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Junk removal,Nampa,,https://canyoncountyjunkremoval.com/junk-removal-caldwell/,0,Connection Error,tier2,"HTTPSConnectionPool(host='canyoncountyjunkremoval.com', port=443): Max retries exceeded with url: /junk-removal-caldwell",
ChIJty0RplQ08QERvmOjqqxrhmQ,Bronco Haulers,"4457 E Franklin Rd, Nampa, ID 83687, USA",(208) 960-8025,https://www.broncohaulers.com/,5,19,https://maps.google.com/?cid=7243595440013403070&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,service,establishment",Junk removal,Nampa,,https://www.broncohaulers.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.broncohaulers.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Una",
ChIJVZQ0hPGnMiURQqQw4U_DgZw,Blackburn hauling services llc,"2002 Willow St, Caldwell, ID 83605, USA",(208) 504-7900,http://blackburnhaulingjr.com/,5,5,https://maps.google.com/?cid=11277509689760326722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Junk removal,Nampa,403,http://blackburnhaulingjr.com/,16,HTTP 403 Forbidden,tier2,,
ChIJwYc5uk1MrlQRHZAFa_1N2yQ,Anything Glass Inc,"510 3rd St S, Nampa, ID 83651, USA",(208) 442-4406,http://www.anythingglassinc.com/,4.6,45,https://maps.google.com/?cid=2655802156082630685&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,building_materials_store,store,service,point_of_interest,establishment",Glass repair,Nampa,403,http://www.anythingglassinc.com/,16,HTTP 403 Forbidden,tier2,,
ChIJkzncrWNMrlQRiklOZVuaJWM,Fast Glass Inc.,"156 Caldwell Blvd, Nampa, ID 83651, USA",(208) 442-1336,http://fastglassinc.com/locations/nampa/,4.7,527,https://maps.google.com/?cid=7144286101225490826&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,car_repair,building_materials_store,store,service,point_of_interest,establishment",Glass repair,Nampa,403,http://fastglassinc.com/locations/nampa/,16,HTTP 403 Forbidden,tier2,,
ChIJSVfyAS1NrlQRajNSvdAxwTI,Rock Chip Hero,"1813 Caldwell Blvd, Nampa, ID 83651, USA",(208) 982-2802,http://rockchiphero.com/,4.9,147,https://maps.google.com/?cid=3657259145000792938&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,building_materials_store,store,service,point_of_interest,establishment",Glass repair,Nampa,403,http://rockchiphero.com/,16,HTTP 403 Forbidden,tier2,,
ChIJGd62caC0r1QR-yRp0htUb6g,Windshield Doctor,"209 N Phoenix Ln ste 106, Caldwell, ID 83607, USA",(208) 459-7757,http://www.thewindshielddoctor.net/,4.8,152,https://maps.google.com/?cid=12137011999257732347&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,service,point_of_interest,establishment",Glass repair,Nampa,403,http://www.thewindshielddoctor.net/,16,HTTP 403 Forbidden,tier2,,
ChIJxXIEUb9NrlQRDxWc7yHLeZA,Cascade Auto Glass,"3402 Black Butte Ct Suite A, Nampa, ID 83687, USA",(208) 608-5811,https://cascadeautoglass.com/locations/?utm_source=google_business&utm_medium=organic&utm_campaign=nam,5,16,https://maps.google.com/?cid=10410575360257955087&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"car_repair,service,point_of_interest,establishment",Glass repair,Nampa,,https://cascadeautoglass.com/locations/?utm_source=google_business&utm_medium=organic&utm_campaign=nam,0,Connection Error,tier2,"HTTPSConnectionPool(host='cascadeautoglass.com', port=443): Max retries exceeded with url: /locations/?utm_source=google",
ChIJV5VRAkRLrlQRD13I7qi-Qt8,J&vjunkremovalllc,"1104 Nectarine St, Nampa, ID 83686, USA",(208) 971-3744,http://junkremoval-id.com/,,0,https://maps.google.com/?cid=16087630451690724623&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Junk removal,Nampa,403,http://junkremoval-id.com/,16,HTTP 403 Forbidden,tier2,,
ChIJKV4EBGtMrlQRAdAZKY8P7pQ,Asqueta Glass,"1408 2nd St S, Nampa, ID 83651, USA",(208) 466-2476,http://asquetaglass.com/,3.9,51,https://maps.google.com/?cid=10731532069614768129&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,building_materials_store,store,service,point_of_interest,establishment",Glass repair,Nampa,403,http://asquetaglass.com/,16,HTTP 403 Forbidden,tier2,,
ChIJ8V0hYBCzr1QRMnFLBYZjpKI,Local Pros Junk Removal Boise,"821 N La Cresta Ave, Caldwell, ID 83605, USA",(208) 910-9266,https://localprosjunkremoval.com/,5,6,https://maps.google.com/?cid=11719601557590470962&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Junk removal,Nampa,,https://localprosjunkremoval.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='localprosjunkremoval.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('",
ChIJAQCQ-5dXrlQRnHf4QmC_8JY,Safer Chimney LLC,"7425 Falazon Ct, Nampa, ID 83686, USA",(208) 695-7542,https://www.saferchimney.com/,4.4,161,https://maps.google.com/?cid=10876403520261093276&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,home_improvement_store,home_goods_store,service,store,point_of_interest,establishment",Chimney sweep,Nampa,,https://www.saferchimney.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.saferchimney.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unab",
ChIJS1GOI-VXrlQRRr5Gb2-kVyI,Sweet Window & Glass,"74 N Pit Ln, Nampa, ID 83687, USA",(208) 353-5641,http://sweetwindows.com/,5,26,https://maps.google.com/?cid=2474627318778609222&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,building_materials_store,home_goods_store,store,service,point_of_interest,establishment",Glass repair,Nampa,403,http://sweetwindows.com/,16,HTTP 403 Forbidden,tier2,,
ChIJLR5OcppMrlQRJFoa18Njp6Q,Safelite AutoGlass,"4522 Cleveland Blvd, Caldwell, ID 83605, USA",(208) 965-8961,https://www.safelite.com/stores/Nampa?utm_source=yext&utm_medium=list&utm_campaign=local&y_source=1_MTc4NzEwMC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.4,564,https://maps.google.com/?cid=11864561436109462052&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,establishment",Glass repair,Nampa,,https://www.safelite.com/stores/Nampa?utm_source=yext&utm_medium=list&utm_campaign=local&y_source=1_MTc4NzEwMC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.safelite.com', port=443): Max retries exceeded with url: /stores/Nampa?utm_source=yext&utm",
ChIJGSYh8uOnkYAREKKTb5zaYV8,"Steel Works Welding Assembly, Inc.","12040 Alamo Ln, Nampa, ID 83686, USA",(208) 249-9111,http://www.steelworksweldingidaho.com/,5,9,https://maps.google.com/?cid=6873014871765787152&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,manufacturer,establishment",Welding service,Nampa,403,http://www.steelworksweldingidaho.com/,16,HTTP 403 Forbidden,tier2,,
ChIJWVE1Me9MrlQRWGHAHWoYxzg,Sawtooth Welding,"435 E Karcher Rd, Nampa, ID 83687, USA",(208) 467-1473,http://sawtoothwelding.com/,3.8,11,https://maps.google.com/?cid=4091265630534132056&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,service,establishment",Welding service,Nampa,403,http://sawtoothwelding.com/,16,HTTP 403 Forbidden,tier2,,
ChIJh-RtPL6zr1QRbDbnF4v59tg,Aztec Welding Services LLC,"3902 Muller Dr ste 101, Caldwell, ID 83605, USA",(208) 219-1273,http://aztecwelding.com/,5,1,https://maps.google.com/?cid=15633957532260054636&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,service,establishment",Welding service,Nampa,403,http://aztecwelding.com/,16,HTTP 403 Forbidden,tier2,,
ChIJXdL7Qmazr1QRHwRon0Eb82Q,Dezert Steel Welding & Fabrication LLC,"11744 W Huckleberry Dr, Nampa, ID 83651, USA",(760) 744-3321,http://dezertsteelwelding.com/,5,2,https://maps.google.com/?cid=7274187791794701343&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,service,establishment",Welding service,Nampa,403,http://dezertsteelwelding.com/,16,HTTP 403 Forbidden,tier2,,
ChIJq6r2_7dOrlQRET7tumHs3OE,TLC Glass Design,"2920 Bannock Ave, Nampa, ID 83686, USA",(208) 405-1045,https://tlcglass.com/contact.html,,0,https://maps.google.com/?cid=16275143057902222865&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,establishment",Glass repair,Nampa,,https://tlcglass.com/contact.html,0,Connection Error,tier2,"HTTPSConnectionPool(host='tlcglass.com', port=443): Max retries exceeded with url: /contact.html (Caused by ProxyError('",
ChIJta04snhNrlQRl3DAmbpq2Ew,Snake River Fabrication,"2530 E Comstock Ave, Nampa, ID 83687, USA",(208) 546-0843,https://www.snakerfab.com/,5,9,https://maps.google.com/?cid=5537293091528011927&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,manufacturer,establishment",Welding service,Nampa,,https://www.snakerfab.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.snakerfab.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable ",
ChIJIYnI9AZTrlQRL1070SonvTg,KJ Fabrication,"5604 S Indiana Ave, Caldwell, ID 83607, USA",(208) 398-0890,http://www.kjfabrication.com/,5,27,https://maps.google.com/?cid=4088467101574716719&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,service,manufacturer,establishment",Welding service,Nampa,403,http://www.kjfabrication.com/,16,HTTP 403 Forbidden,tier2,,
ChIJU-hQ-7NNrlQR9od0YYANVtk,Rainbow Glass Works,"3524 Airport Rd, Nampa, ID 83687, USA",(208) 467-5767,https://rainbowglassnampa.com/,4.9,30,https://maps.google.com/?cid=15660719599269480438&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"store,point_of_interest,establishment",Glass repair,Nampa,,https://rainbowglassnampa.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='rainbowglassnampa.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Una",
ChIJ3S07RZFNrlQR0LgJTf6ttAk,Rainbow Restoration of Nampa,"1720 N Midland Blvd Ste 104, Nampa, ID 83651, USA",(208) 538-3738,https://rainbowrestores.com/nampa?cid=LSTL_RBW000202&utm_source=gmb&utm_campaign=local&utm_medium=organic,4.8,32,https://maps.google.com/?cid=699375149875050704&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Window repair,Nampa,,https://rainbowrestores.com/nampa?cid=LSTL_RBW000202&utm_source=gmb&utm_campaign=local&utm_medium=organic,0,Connection Error,tier2,"HTTPSConnectionPool(host='rainbowrestores.com', port=443): Max retries exceeded with url: /nampa?cid=LSTL_RBW000202&utm_",
ChIJycrTMPyzr1QRwMnLaMY3H1o,Extreme Welding LLC,"904 N Illinois Ave, Caldwell, ID 83605, USA",(208) 466-4702,http://extremeweldingllc.com/,5,3,https://maps.google.com/?cid=6493970512992782784&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"point_of_interest,service,establishment",Welding service,Nampa,403,http://extremeweldingllc.com/,16,HTTP 403 Forbidden,tier2,,
ChIJlwR9fBhLrlQRNPtkciXuTSs,G & S Excavation LLC,"13937 Indiana Ave, Nampa, ID 83651, USA",(208) 467-5330,https://www.gands-excavation.com/,3.9,7,https://maps.google.com/?cid=3120411961438042932&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Excavation contractor,Nampa,,https://www.gands-excavation.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.gands-excavation.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('",
ChIJZQc0DBixr1QRfJeKp3vjSm4,Prime Construction & Asphalt Sealcoating,"920 Laurel St, Caldwell, ID 83605, USA",(208) 649-4338,http://www.primeconstructionidaho.com/,4,23,https://maps.google.com/?cid=7947414612680021884&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,service,point_of_interest,establishment",Paving contractor,Nampa,403,http://www.primeconstructionidaho.com/,16,HTTP 403 Forbidden,tier2,,
ChIJyzm8yoVNrlQRb9p35T9jIsA,DIRTPRO LLC,"2817 Brandt Ave #2, Nampa, ID 83653, USA",(208) 573-7306,https://www.dirtproexcavation.com/,5,1,https://maps.google.com/?cid=13844737330574252655&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Excavation contractor,Nampa,,https://www.dirtproexcavation.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.dirtproexcavation.com', port=443): Max retries exceeded with url: / (Caused by ProxyError(",
ChIJeVICaw1NrlQR_EvsbfG8Zv0,Alpha Grade Earthworks,"2601 E Amity Ave, Nampa, ID 83686, USA",(208) 789-7931,http://alphagradeearthworks.com/,5,3,https://maps.google.com/?cid=18259489484337597436&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Excavation contractor,Nampa,403,http://alphagradeearthworks.com/,16,HTTP 403 Forbidden,tier2,,
ChIJ__9bhDtJrlQRViXC0YJELec,Daystar Excavation Inc.,"2800 E Badger Dr, Nampa, ID 83687, USA",(208) 919-3687,https://daystarexcavation.us/,4.3,6,https://maps.google.com/?cid=16658045925368931670&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Excavation contractor,Nampa,,https://daystarexcavation.us/,0,Connection Error,tier2,"HTTPSConnectionPool(host='daystarexcavation.us', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unab",
ChIJmcpAS3JLrlQR36IPnU22suM,Legacy Dirt Works,"11363 Moss Ln, Nampa, ID 83651, USA",(208) 941-7949,http://legacydirtworks.com/,5,1,https://maps.google.com/?cid=16407376836927922911&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Excavation contractor,Nampa,403,http://legacydirtworks.com/,16,HTTP 403 Forbidden,tier2,,
ChIJVVUlur5LrlQROekVA35yPyk,Pearman Contracting,"2409 W Sheridan Ave, Nampa, ID 83686, USA",(208) 921-3809,https://www.pearmancontracting.com/,5,1,https://maps.google.com/?cid=2972220164631030073&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Excavation contractor,Nampa,,https://www.pearmancontracting.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='www.pearmancontracting.com', port=443): Max retries exceeded with url: / (Caused by ProxyError",
ChIJzxRIhBmxr1QREPNljVwfVFE,Cougar Excavation LLC,"7396 Ustick Rd, Nampa, ID 83687, USA",(208) 860-4578,http://cougarexcavation.com/,3.5,8,https://maps.google.com/?cid=5860343497485579024&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Excavation contractor,Nampa,403,http://cougarexcavation.com/,16,HTTP 403 Forbidden,tier2,,
ChIJ-7bhf-e1r1QRlyNVOjxfeUY,"Valley Compact Demolition Excavation, LLC","804 W Ash St, Caldwell, ID 83605, USA",(208) 275-9616,http://www.valleycompact.com/,5,4,https://maps.google.com/?cid=5078194767118279575&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"moving_company,shipping_service,transportation_service,general_contractor,point_of_interest,service,establishment",Excavation contractor,Nampa,403,http://www.valleycompact.com/,16,HTTP 403 Forbidden,tier2,,
ChIJhRA3r9BPrlQRBI_TFZa5VCw,Landmark Construction LLC,"455 S Kings Rd, Nampa, ID 83687, USA",(208) 941-1260,https://landmarkconstruction-idaho.com/,5,8,https://maps.google.com/?cid=3194382089974943492&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,point_of_interest,service,establishment",Excavation contractor,Nampa,,https://landmarkconstruction-idaho.com/,0,Connection Error,tier2,"HTTPSConnectionPool(host='landmarkconstruction-idaho.com', port=443): Max retries exceeded with url: / (Caused by ProxyE",
ChIJJcCySYtMrlQRV0faduz0Rck,"Idaho Materials & Construction, A CRH Company","16265 Ten Ln, Nampa, ID 83687, USA",(208) 466-5001,https://stakerparson.com/companies/idaho-materials-construction/,3.9,18,https://maps.google.com/?cid=14503267471460026199&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"general_contractor,manufacturer,supplier,service,point_of_interest,establishment",Paving contractor,Nampa,,https://stakerparson.com/companies/idaho-materials-construction/,0,Connection Error,tier2,"HTTPSConnectionPool(host='stakerparson.com', port=443): Max retries exceeded with url: /companies/idaho-materials-constr",
ChIJHT5xdJJHrlQR_jRVjTHkezw,"Hazel Asphalt, LLC","2423 Silgan Way, Nampa, ID 83687, USA",(208) 467-7789,http://www.hazelasphalt.com/,3.5,13,https://maps.google.com/?cid=4358327965886788862&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,"service,point_of_interest,establishment",Paving contractor,Nampa,403,http://www.hazelasphalt.com/,16,HTTP 403 Forbidden,tier2,,
