place_id,business_name,category,search_category,phone,address,city,rating,review_count,google_maps_url,website_url,business_status,types
ChIJtUEucn9TrlQRL7Cj0IccICI,Energy Pro Solutions,general_contractor,Insulation contractor,(208) 350-0355,"2294 W Windchime Dr, Meridian, ID 83646, USA",Meridian,4.8,22,https://maps.google.com/?cid=2458996766190841903&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.energyprosolutionsllc.com/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJAWFG6ApMrlQRVTxcmp5Sh0I,Idaho Insulation,general_contractor,Insulation contractor,(208) 684-1970,"1540 11th Ave N Suite 101, Nampa, ID 83687, USA",Nampa,4.9,52,https://maps.google.com/?cid=4793891169507228757&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://idahoinsulation.com/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJ1QJOrrdTrlQRzYvX-9uDrL0,iDA,general_contractor,Insulation contractor,(208) 248-3626,"2272 W San Remo Dr, Meridian, ID 83646, USA",Meridian,5,70,https://maps.google.com/?cid=13667443950008896461&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://idafoam.com/?utm_source=gbp,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJ_ZsfwtxNrlQREJSqGifLVnM,Poly Seal LLC,general_contractor,Insulation contractor,(208) 960-0034,"325 S Kings Rd, Nampa, ID 83687, USA",Nampa,5,44,https://maps.google.com/?cid=8311053531170378768&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://poly-seal-id.com/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJGT064vpTrlQR15nqKfmpQ7U,Treasure Valley Exteriors,roofing_contractor,Siding contractor,(208) 943-7308,"1915 W Cherry Ln, Meridian, ID 83642, USA",Meridian,4.8,643,https://maps.google.com/?cid=13061470231919761879&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.treasurevalleyexteriors.com/,OPERATIONAL,roofing_contractor|painter|general_contractor|supplier|service|point_of_interest|establishment
ChIJb_8hn8NTrlQRROQfnWcKkck,Western Siding and Windows,supplier,Siding contractor,(208) 855-0100,"850 W Franklin Rd, Meridian, ID 83642, USA",Meridian,4.1,24,https://maps.google.com/?cid=14524401713380582468&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://westernsiding.com/?utm_source=cumulus&utm_medium=onlinepresence&utm_campaign=gbp,OPERATIONAL,supplier|service|point_of_interest|establishment
ChIJ2-fVN1NTrlQRJnzuUt_zmFU,RNF Construction LLC,general_contractor,Deck builder,(208) 906-5467,"3313 W Cherry Ln Suite 214, Meridian, ID 83642, USA",Meridian,5,1,https://maps.google.com/?cid=6167947830178511910&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://rnfconstructioninc.blogspot.com/,OPERATIONAL,general_contractor|manufacturer|point_of_interest|service|establishment
ChIJre1WVfFVrlQRCPXlsisrIfo,Maddyn Homes,general_contractor,Deck builder,(208) 996-3355,"13863 W Meadowdale Dr, Boise, ID 83713, USA",Boise,5,6,https://maps.google.com/?cid=18023734650398438664&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://maddynhomes.com/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJAYZVXGNTrlQRnMpvuNkVXvs,AMERICAN POOLS OF IDAHO,service,Pool service,(208) 899-9137,"327 S Riggs Spg Ave, Meridian, ID 83642, USA",Meridian,5,1,https://maps.google.com/?cid=18112938776177134236&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://americanpoolsofidaho.com/,OPERATIONAL,service|point_of_interest|establishment
ChIJu85f6UNTrlQRdoHwL_TblB4,Four Seasons Spa & Pool,general_contractor,Pool service,(208) 887-8664,"3035 W McMillan Rd #106, Meridian, ID 83646, USA",Meridian,4.4,60,https://maps.google.com/?cid=2203627959513809270&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.fourseasonsspaandpool.com/,OPERATIONAL,general_contractor|service|store|point_of_interest|establishment
ChIJpTxJqCRXrlQRHGtTdA4jxn4,BustNMoves Moving Company,moving_company,Moving company,(208) 904-0766,"1047 S Wells St #102, Meridian, ID 83642, USA",Meridian,4.9,163,https://maps.google.com/?cid=9135027439155768092&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://bustnmoves.com/movers/meridian-id/?utm_source=gmb&utm_medium=organic&utm_campaign=listing&utm_content=meridian,OPERATIONAL,moving_company|shipping_service|storage|transportation_service|manufacturer|point_of_interest|service|store|establishment
ChIJ_Zcx_wyNKCARIYcpxiStR8w,A Moving Company,moving_company,Moving company,(208) 576-4901,"3693 E Florence Dr, Meridian, ID 83642, USA",Meridian,4.9,108,https://maps.google.com/?cid=14719924280538793761&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.amovingcompanyllc.com/,OPERATIONAL,moving_company|transportation_service|point_of_interest|service|establishment
ChIJn-Opw83NKmIRU2cZe2FU3AE,Electric Monkey Moving,moving_company,Moving company,(208) 803-9122,"1388 W Elias Dr, Meridian, ID 83642, USA",Meridian,4.8,173,https://maps.google.com/?cid=134074866568095571&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.electricmonkeymoving.com/,OPERATIONAL,moving_company|transportation_service|point_of_interest|service|establishment
ChIJm8M4dLP4rlQR_gTcQsIBY8Y,Two Men and a Truck Moving,moving_company,Moving company,(208) 759-0033,"5414 W Franklin Rd, Meridian, ID 83642, USA",Meridian,4.8,424,https://maps.google.com/?cid=14295271576061084926&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://twomenandatruck.com/movers/id/boise?utm_source=google&utm_medium=organic&utm_campaign=gmb,OPERATIONAL,moving_company|shipping_service|storage|transportation_service|point_of_interest|service|store|establishment
ChIJPcEJENxVrlQRAo5l-NtWuKQ,Vantage Moving Solutions,moving_company,Moving company,(208) 740-1291,"3597 E Monarch Sky Ln Ste F-240, Meridian, ID 83646, USA",Meridian,4.9,62,https://maps.google.com/?cid=11869332320700173826&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.vantagemoving.com/id/meridian-movers/?utm_source=google&utm_medium=organic&utm_campaign=MeridianGBP,OPERATIONAL,moving_company|shipping_service|storage|transportation_service|point_of_interest|service|establishment
ChIJ_0TauQBVrlQRecBIJq5gS_w,Let's Get Moving Boise,moving_company,Moving company,(208) 545-1012,"3597 E Monarch Sky Ln Suite 240, Meridian, ID 83646, USA",Meridian,5,55,https://maps.google.com/?cid=18179730621894017145&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://letsgetmovingusa.com/locations/id/boise-movers/?utm_source=GBP&utm_medium=Organic,OPERATIONAL,moving_company|transportation_service|point_of_interest|service|store|establishment
ChIJSUIm2uRVrlQRmxNCPt74xsc,Treasure Valley Haul Away,point_of_interest,Junk removal,(208) 999-0895,"493 W Lockhart Ln, Meridian, ID 83646, USA",Meridian,5,307,https://maps.google.com/?cid=14395466892347315099&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://treasurevalleyhaulaway.com/,OPERATIONAL,point_of_interest|service|establishment
ChIJWX894LFTrlQR7CDKpJOLAmU,The Junkluggers of Treasure Valley,point_of_interest,Junk removal,(208) 643-7726,"2873 S Cole Rd, Boise, ID 83709, USA",Boise,5,594,https://maps.google.com/?cid=7278533414025306348&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.junkluggers.com/treasure-valley/?utm_source=gbp&utm_medium=organic&utm_campaign=632458_-JL0102-,OPERATIONAL,point_of_interest|service|establishment
ChIJLapwUnRNrlQR6u9xN51Q5ns,Dump Guys Junk Removal,point_of_interest,Junk removal,(208) 427-3799,"1224 1st St S Suite 102, Nampa, ID 83651, USA",Nampa,5,19,https://maps.google.com/?cid=8927911947478888426&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://canyoncountyjunkremoval.com/,OPERATIONAL,point_of_interest|service|establishment
ChIJz63bo0O3r1QRufHW9IJKKUk,Top Shelf Junk Removal and Demolition,general_contractor,Junk removal,(208) 593-2877,"1755 N Westgate Dr Suite 110, Boise, ID 83704, USA",Boise,5,325,https://maps.google.com/?cid=5271826765127807417&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://topshelfpros.com/,OPERATIONAL,general_contractor|point_of_interest|service|establishment
ChIJExHROGxTrlQRqLOnq-4MOJk,Lucid Auto Glass,car_repair,Glass repair,(208) 995-4914,"3506 W Patel Ct, Meridian, ID 83646, USA",Meridian,4.9,142,https://maps.google.com/?cid=11040588705720415144&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.lucidautoglass.net/,OPERATIONAL,car_repair|service|point_of_interest|establishment
ChIJ12Z2qRHhqm8RMXvWOf00KxE,Shields Auto Glass,car_repair,Glass repair,(208) 996-3386,"3710 N Centrepoint Way, Meridian, ID 83646, USA",Meridian,4.9,40,https://maps.google.com/?cid=1237140784845060913&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://shieldsautoglassllc.com/,OPERATIONAL,car_repair|service|point_of_interest|establishment
ChIJ2SQ_-mFTrlQRJqzzW7RgXCA,Integrity Auto Glass,car_repair,Glass repair,(208) 859-2447,"1843 W Franklin Rd, Meridian, ID 83642, USA",Meridian,4.9,89,https://maps.google.com/?cid=2331845034824150054&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.integrityautoglass.net/,OPERATIONAL,car_repair|service|point_of_interest|establishment
ChIJu-yF5jxTrlQR7r0i-5ujF0E,Glass Now!,building_materials_store,Glass repair,(208) 780-3495,"426 N Main St, Meridian, ID 83642, USA",Meridian,4.9,62,https://maps.google.com/?cid=4690397427258277358&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.myglassnow.com/,OPERATIONAL,building_materials_store|general_contractor|pet_care|car_repair|service|store|point_of_interest|establishment
ChIJswGRR-9VrlQR7bGRn06nnmY,The Windshield Guy - Meridian Idaho,building_materials_store,Glass repair,(208) 344-5566,"1255 E Fairview Ave, Meridian, ID 83642, USA",Meridian,5,2,https://maps.google.com/?cid=7394531594315346413&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.thewindshieldguy.com/,OPERATIONAL,building_materials_store|car_repair|service|store|point_of_interest|establishment
ChIJMQtlaff3rlQR_loWQTNyt20,Renewal by Andersen of Boise,general_contractor,Window repair,(208) 639-9960,"3531 E Overland Rd, Meridian, ID 83642, USA",Meridian,4.9,1175,https://maps.google.com/?cid=7905913235333077758&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.renewalbyandersen.com/locations/boise-id,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJfTTExAQRxKERViOmjZ3VM7o,Hessco Window Installations,general_contractor,Window repair,(208) 965-9783,"116 Arabian Way, Nampa, ID 83687, USA",Nampa,5,51,https://maps.google.com/?cid=13417302587529896790&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.hesscowindows.com/,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJCT2z4chTrlQRfjYLSC-tTvg,KB Fabrication and Welding LLC,point_of_interest,Welding service,(208) 898-9353,"2675 E Lanark St, Meridian, ID 83642, USA",Meridian,4.5,23,https://maps.google.com/?cid=17892428788173321854&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.kbwelding.biz/,OPERATIONAL,point_of_interest|manufacturer|general_contractor|service|establishment
ChIJJYZi00FPrlQR0Dm3DYIpaqU,Neukom Welding and Metalworking LLC,point_of_interest,Welding service,(208) 972-4506,"5874 W Lake Hazel Rd, Nampa, ID 83687, USA",Nampa,5,3,https://maps.google.com/?cid=11919385002342037968&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.facebook.com/profile.php?id=100074110038050,OPERATIONAL,point_of_interest|manufacturer|service|establishment
ChIJ6Ys82FRNrlQRji0Mdr1CgYU,Treasure Valley Welding,point_of_interest,Welding service,(208) 617-9134,"8165 Waterfowl Ave, Nampa, ID 83687, USA",Nampa,5,4,https://maps.google.com/?cid=9620043660536851854&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://treasurevalleywelding.com/,OPERATIONAL,point_of_interest|service|establishment
ChIJk1UUm3izr1QR29Ne09nk4k8,G & L Welding,car_repair,Welding service,(208) 454-3443,"10741 US-20 #26, Caldwell, ID 83605, USA",Caldwell,5,34,https://maps.google.com/?cid=5756414897938158555&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.gandlwelding.com/,OPERATIONAL,car_repair|store|food|point_of_interest|supplier|manufacturer|service|establishment
ChIJ34QaafpTrlQRxVXWhsAb0E4,Master Excavation,general_contractor,Excavation contractor,(208) 884-4777,"281 N Baltic Pl, Meridian, ID 83642, USA",Meridian,4.9,242,https://maps.google.com/?cid=5679069643824059845&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://masterexcavation.com/,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJcW1x-Ah1YowRbxjdOk-_kpU,Nampa Excavation Services & Dirt Yard,general_contractor,Excavation contractor,(208) 210-8710,"2672 2nd St S, Nampa, ID 83686, USA",Nampa,5,9,https://maps.google.com/?cid=10777887205261908079&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://ndwpro.com/,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJGZ4Q4uvnpygRgYHRQNrIYbs,RipRock Hydro Excavation,general_contractor,Excavation contractor,(208) 803-1776,"12891 Romiro Ave, Kuna, ID 83634, USA",,5,11,https://maps.google.com/?cid=13502293997549355393&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://riprockhydro.com/,OPERATIONAL,general_contractor|service|point_of_interest|establishment
ChIJz1LBW8dTrlQReNl454Kq0e0,Sawtooth Landworks LLC - Excavation,shipping_service,Excavation contractor,(208) 713-8871,"5706 Airport Rd, Nampa, ID 83687, USA",Nampa,5,57,https://maps.google.com/?cid=17136665536327375224&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.sawtoothlandworks.biz/,OPERATIONAL,shipping_service|moving_company|transportation_service|general_contractor|service|supplier|point_of_interest|establishment
ChIJtxXAW8tRrlQRVh7xV96v4G4,"Boswell Asphalt Paving Solutions,Inc.",point_of_interest,Paving contractor,(208) 884-1050,"1651 W Jarvis Ct, Meridian, ID 83642, USA",Meridian,3.4,39,https://maps.google.com/?cid=7989579108448280150&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://boswellpaving.com/,OPERATIONAL,point_of_interest|general_contractor|service|establishment
ChIJUV4dRktOrlQRbLHMOWs-b04,Pro Paving LLC,point_of_interest,Paving contractor,(208) 888-9300,"5575 W Summerview Ln, Nampa, ID 83687, USA",Nampa,4.9,92,https://maps.google.com/?cid=5651804687625400684&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://propavingllc.com/,OPERATIONAL,point_of_interest|general_contractor|service|establishment
ChIJGx-lxupVrlQRkYm09v4zoAI,Delta Paving,parking_lot,Paving contractor,(208) 803-1486,"3597 E Monarch Sky Ln Suite 240, Meridian, ID 83646, USA",Meridian,4,3,https://maps.google.com/?cid=189208354503297425&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://delta-paving.com/,OPERATIONAL,parking_lot|parking|transportation_service|point_of_interest|general_contractor|service|establishment
ChIJAz7ff7pNrlQRbNfaXDGt8MI,Express Plumbing Heating & Air,plumber,Plumber,(208) 398-0309,"3207 Garrity Blvd, Nampa, ID 83687, USA",Nampa,4.9,2397,https://maps.google.com/?cid=14046917665291425644&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://expressplumbingidaho.com/,OPERATIONAL,plumber|general_contractor|service|point_of_interest|establishment
ChIJK6QadDNJrlQRVw3HXiS1GV0,Cleanline Plumbing Solutions,plumber,Plumber,(208) 463-4863,"1225 Madison Ave, Nampa, ID 83687, USA",Nampa,4.9,215,https://maps.google.com/?cid=6708592287758617943&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.cleanlineplumbing.com/,OPERATIONAL,plumber|general_contractor|home_goods_store|store|service|point_of_interest|establishment
ChIJcQwYxu9NrlQRwBogaidVEyY,Master Plumbing,plumber,Plumber,(208) 960-1091,"1015 Caldwell Blvd Suite 4, Nampa, ID 83651, USA",Nampa,4.9,200,https://maps.google.com/?cid=2743630225771338432&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://masterrooter.com/,OPERATIONAL,plumber|service|point_of_interest|establishment
ChIJWZcEprFNrlQR-0sUjUX9g6g,Magic Plumbing - Best Plumber in Nampa,plumber,Plumber,(208) 606-7339,"250 4th St N, Nampa, ID 83687, USA",Nampa,4.7,217,https://maps.google.com/?cid=12142827495482477563&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://mymagicplumbing.com/,OPERATIONAL,plumber|general_contractor|service|point_of_interest|establishment
ChIJ3RhCA1nTLY4RyJEd2z0d_R0,Pristine Plumbing and Construction,plumber,Plumber,(208) 870-0148,"3615 E Newby St #101, Nampa, ID 83687, USA",Nampa,4.9,391,https://maps.google.com/?cid=2160915547714064840&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://pristine-plumbing.com/?utm_source=google&utm_medium=organic&utm_campaign=SEO,OPERATIONAL,plumber|general_contractor|supplier|home_goods_store|store|service|point_of_interest|establishment
ChIJfdS2jHZNrlQR4fuOg0AbIyU,Jetstream Plumbing Idaho,plumber,Plumber,(208) 400-3353,"1331 11th Ave N, Nampa, ID 83687, USA",Nampa,4.9,582,https://maps.google.com/?cid=2676012567487249377&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://jetstreamplumbing.com/,OPERATIONAL,plumber|service|point_of_interest|establishment
ChIJWdYkO7NNrlQR2Q-3k7toEAU,Wickstrom Plumbing Heating & Cooling,plumber,Plumber,(208) 214-4206,"4121 Garrity Blvd, Nampa, ID 83687, USA",Nampa,4.9,963,https://maps.google.com/?cid=364906724663431129&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.wickstromphc.com/,OPERATIONAL,plumber|general_contractor|service|point_of_interest|establishment
ChIJGXnn2iNNrlQR0qn4XeFdmwM,Same Day Electric,electrician,Electrician,(208) 278-2960,"120 17th Ave N, Nampa, ID 83687, USA",Nampa,4.8,232,https://maps.google.com/?cid=259904626029537746&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://samedayelectric.net/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*246*same-day-electric-nampa,OPERATIONAL,electrician|wholesaler|store|service|point_of_interest|establishment
ChIJp7nM31Wxr1QR4ioG3Jwxksc,Same Day Electric,electrician,Electrician,(208) 466-3278,"3413 Black Butte Ct, Nampa, ID 83651, USA",Nampa,4.9,117,https://maps.google.com/?cid=14380611109923465954&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://samedayelectric.net/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*245*same-day-electric-caldwell,OPERATIONAL,electrician|wholesaler|store|service|point_of_interest|establishment
ChIJAQCkOzW1r1QRcwULjq73IGc,Amp Electric,electrician,Electrician,(208) 505-9814,"2328 W Hemingway Blvd, Nampa, ID 83651, USA",Nampa,4.9,83,https://maps.google.com/?cid=7431211714240775539&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://amp240v.com/,OPERATIONAL,electrician|service|point_of_interest|establishment
ChIJPZ1_Mw6eFGQRdG4Nqu6HO8w,Vasilk Electric | Electrician,electrician,Electrician,(208) 546-2200,"8129 E Colter Bay Dr, Nampa, ID 83687, USA",Nampa,5,10,https://maps.google.com/?cid=14716505666488200820&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://vasilkelectric.com/,OPERATIONAL,electrician|service|point_of_interest|establishment
ChIJu2ALsD5NrlQRrVS1UAmhNzE,Prime Electrical,electrician,Electrician,(208) 565-8708,"1219 Industrial Rd, Nampa, ID 83687, USA",Nampa,5,4,https://maps.google.com/?cid=3546480292958393517&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.prime-electrical.co/,OPERATIONAL,electrician|service|point_of_interest|establishment
ChIJOY0plkNLrlQRVvUaechAmCo,Value Electric,electrician,Electrician,(208) 615-2829,"11377 W Tiekel River St, Nampa, ID 83686, USA",Nampa,5,2,https://maps.google.com/?cid=3069274375822439766&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://valueelectric208.com/,OPERATIONAL,electrician|service|point_of_interest|establishment
ChIJH6ewQ1FMrlQRsvZ0RSUshW4,"Town & Country Electric, Inc.",electrician,Electrical contractor,(208) 467-2148,"1223 11th Ave N, Nampa, ID 83687, USA",Nampa,4.4,21,https://maps.google.com/?cid=7963820054665295538&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.town-and-country-electric.com/,OPERATIONAL,electrician|service|point_of_interest|establishment
ChIJIQphda5FrlQRGM7QZ9q5Dw8,Legacy Roofing LLC,roofing_contractor,Roofer,(208) 901-1142,"10909 Pelican Ln, Nampa, ID 83686, USA",Nampa,5,274,https://maps.google.com/?cid=1085290382915325464&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://legacyroofingidaho.com/,OPERATIONAL,roofing_contractor|general_contractor|point_of_interest|service|establishment
ChIJjy-N6WxRrlQRBwVVETaEZD0,E & H Roofing,roofing_contractor,Roofer,(208) 608-5569,"9530 S Powerline Rd, Nampa, ID 83686, USA",Nampa,4.9,144,https://maps.google.com/?cid=4423806101738554631&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.ehroofing.com/,OPERATIONAL,roofing_contractor|general_contractor|point_of_interest|service|establishment
ChIJsTrEXsxTrlQRqIGMoPdTt-k,"Three Brothers, LLC",roofing_contractor,Roofer,(208) 917-1616,"2025 N Bingham Dr, Nampa, ID 83651, USA",Nampa,4.7,610,https://maps.google.com/?cid=16841021654590849448&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://threebrothersllc.com/,OPERATIONAL,roofing_contractor|home_goods_store|general_contractor|point_of_interest|store|service|establishment
ChIJdxB3A5lOrlQRnquLKr3kFSE,Mountain View Roofing,roofing_contractor,Roofer,(208) 353-2952,"3412 Wilson Ln, Nampa, ID 83686, USA",Nampa,4.9,157,https://maps.google.com/?cid=2384063078876294046&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://mtviewroofing.com/,OPERATIONAL,roofing_contractor|point_of_interest|service|establishment
ChIJKYEQfTpNrlQRu037dJZnJyU,M3 Roofing and Exteriors LLC,roofing_contractor,Roofer,(208) 724-0943,"18403 N Wild Goose Ave, Nampa, ID 83687, USA",Nampa,4.9,153,https://maps.google.com/?cid=2677222399400431035&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://m3-roofing.com/,OPERATIONAL,roofing_contractor|point_of_interest|service|establishment
ChIJs7AUA3tLrlQRDDkSde5VDug,Superior Gutter and Roofing,roofing_contractor,Roofer,(208) 998-0233,"2820 Brandt Ave, Nampa, ID 83687, USA",Nampa,4.9,1062,https://maps.google.com/?cid=16721396949127936268&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://superiorguttercompany.com/?utm_source=gmb,OPERATIONAL,roofing_contractor|point_of_interest|service|establishment
ChIJAQDw0eNMrlQRSBHflUBnA8s,Western Roofing,roofing_contractor,Roofer,(208) 466-8921,"16170 N Elder St, Nampa, ID 83687, USA",Nampa,4.8,96,https://maps.google.com/?cid=14628649541719494984&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://western-roofing.com/,OPERATIONAL,roofing_contractor|point_of_interest|service|establishment
